img_link,name,rating,price
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_samsung-galaxy-s10-lite-ram-8-gb-128-gb-prism-white-178206779-s9d4t.png,"Samsung Galaxy S10 Lite (RAM 8 GB, ...",42,"43,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_vivo-s1-pro-178158116-ysl0l.jpg,"Vivo S1 Pro (RAM 8 GB, 128 GB, Myst...",45,"18,990"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_realme-x2-pro-ram-12-gb-256-gb-neptune-blue-178081334-ji5wl.jpg,"Realme X2 Pro (RAM 12 GB, 256 GB, N...",46,"35,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_iphone-11-pro-max-512gb-gold-171994003-34eux.jpg,"iPhone 11 Pro Max (512GB, Gold)",42,"1,41,900"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_oneplus-7t-ram-8-gb-256-gb-glacier-blue-174504318-mim2e.jpg,"OnePlus 7T (RAM 8 GB, 256 GB, Glaci...",40,"39,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_realme-5i-4-gb-64-gb-aqua-blue-178182343-jemhx.jpg,"Realme 5i (RAM 4 GB, 64 GB, Aqua Bl...",37,"10,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_honor-9x-178166156-7qmel.jpg,"Honor 9X (RAM 6 GB, 128 GB, Midnigh...",43,"19,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_realme-x2-ram-8-gb-128-gb-pearl-green-178147961-i3vga.jpg,"Realme X2 (RAM 8 GB, 128 GB, Pearl ...",36,"20,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_iphone-11-pro-256gb-space-grey-171993993-3qq1j.jpg,"iPhone 11 Pro (256GB, Space Grey)",42,"1,21,300"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_realme-5s-ram-4-gb-128-gb-crystal-blue-178093580-f8eig.jpg,"Realme 5s (RAM 4 GB, 128 GB, Crysta...",39,"12,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_iphone-11-128gb-black-171994014-tyhg4.jpg,"iPhone 11 (128GB, Black)",45,"73,600"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_vivo-u20-ram-4-gb-64-gb-blaze-blue-178100507-6pbid.png,"Vivo U20 (RAM 4 GB, 64 GB, Blaze Bl...",39,"11,449"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_note-8-pro-ram-6-gb-128-gb-gamma-green-176140257-lajxr.png,"Redmi Note 8 Pro (RAM 6 GB, 128 GB,...",42,"18,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_moto-g8-plus-ram-4-gb-64-gb-cosmic-blue-177084853-hqnxf.jpg,"Moto G8 Plus (RAM 4 GB, 64 GB, Cosm...",45,"15,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_note-8-ram-6-gb-128-gb-neptune-blue-176139743-1mfsj.jpg,"Redmi Note 8 (RAM 6 GB, 128 GB, Nep...",42,"15,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_7-ram-6-gb-128-gb-mirror-grey-164374326-n9jim.jpg,"OnePlus 7 (RAM 6 GB, 128 GB, Mirror...",42,"32,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_redmi-8-175499022-h2t0i.jpg,"Redmi 8 (RAM 4 GB, 64 GB, Onyx Blac...",40,"10,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_infinix-s5-ram-4-gb-64-gb-175545510-glv3z.jpg,"Infinix S5 (RAM 4 GB, 64 GB, Quetza...",41,"10,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_motorola-one-macro-ram-4-gb-64-gb-space-blue-175505984-66we4.jpg,"Motorola One Macro (RAM 4 GB, 64 GB...",41,"11,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_vivo-v17-pro-ram-8-gb-128-gb-glacier-ice-173454615-fgpw4.jpg,"Vivo V17 Pro (RAM 8 GB, 128 GB, Gla...",41,"33,294"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_6-2-ram-4-gb-64-gb-ceramic-black-174494712-ytlgu.jpg,"Nokia 6.2 (RAM 4 GB, 64 GB, Ceramic...",47,"12,749"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_7-pro-ram-8-gb-256-gb-mirror-gray-164379095-e1zc2.jpg,"OnePlus 7 Pro (RAM 8 GB, 256 GB, Mi...",41,"45,980"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_galaxy-note-10-ram-8-gb-256-gb-aura-black-164901890-d6poh.jpg,"Samsung Galaxy Note 10 (RAM 8 GB, 2...",41,"75,000"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_samsung-galaxy-m30s-ram-6-gb-128-gb-sapphire-blue-174498257-2cahm.jpg,"Samsung Galaxy M30s (RAM 6 GB, 128 ...",34,"17,948"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_vivo-u10-ram-4-gb-64-gb-thunder-black-174504316-s95uj.jpg,"Vivo U10 (RAM 4 GB, 64 GB, Thunder ...",41,"13,990"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_samsung-galaxy-a50s-ram-6-gb-128-gb-prism-crush-black-172010163-z4dre.jpg,"Samsung Galaxy A50s (RAM 6 GB, 128 ...",42,"26,764"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_oppo-a9-2020-ram-8-gb-128-gb-space-purple-172839225-7lgyp.png,"Oppo A9 2020 (RAM 8 GB, 128 GB, Spa...",35,"21,500"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_vivo-z1x-ram-6-gb-128-gb-fusion-blue-171412371-szu5b.jpg,"Vivo Z1x (RAM 6 GB, 128 GB, Fusion ...",35,"20,990"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_reno-2z-ram-8-gb-256-gb-luminous-black-170319686-94dfp.jpg,"OPPO Reno 2Z (RAM 8 GB, 256 GB, Lum...",43,"32,990"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_xt-ram-4-gb-64-gb-pearl-blue-171990648-2p2wh.jpg,"Realme XT (RAM 4 GB, 64 GB, Pearl B...",41,"16,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_galaxy-note-10-ram-12-gb-512-gb-aura-glow-164901895-626fg.jpg,"Samsung Galaxy Note 10+ (RAM 12 GB,...",44,"95,000"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_a3-ram-4-gb-64-gb-grey-164917035-2ophf.png,"Mi A3 (RAM 4 GB, 64 GB, Kind of Gre...",38,"14,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_hot-8-ram-4-gb-64-gb-black-170545759-187dv.jpg,"Infinix Hot 8 (RAM 4 GB, 64 GB, Que...",39,"9,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_one-action-ram-4-gb-128-gb-denim-blue-169297097-77w86.jpg,"Moto One Action (RAM 4 GB, 128 GB, ...",40,"16,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_z1-pro-164441616-jehb1.jpg,"Vivo Z1 Pro (RAM 4 GB, 64 GB, Mirro...",45,"15,990"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_vivo-s1-ram-4-gb-128-gb-diamond-black-164916634-fv2g7.png,"Vivo S1 (RAM 4 GB, 128 GB, Diamond ...",42,"19,990"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_realme-x-ram-8-gb-128-gb-space-blue-164657425-96gxm.jpg,"Realme X (RAM 8 GB, 128 GB, Space B...",45,"20,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_htc-wildfire-x-ram-4-gb-128-gb-sapphire-blue-164922570-nbwti.jpg,"HTC Wildfire X (RAM 4 GB, 128 GB, S...",39,"16,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_reno-10x-zoom-ram-8-gb-256-gb-jet-black-164389268-jbelz.jpg,"Oppo Reno 10x Zoom (RAM 8 GB, 256 G...",46,"55,990"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_k3-ram-8-gb-128-gb-green-164607713-5emdj.jpg,"Oppo K3 (RAM 8 GB, 128 GB, Jade Bla...",41,"30,994"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_reno-164387220-82dqw.jpg,"Oppo Reno (RAM 8 GB, 128 GB, Ocean ...",39,"39,990"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_galaxy-m40-ram-6-gb-128-gb-midnight-blue-164400485-tevuj.jpg,"Samsung Galaxy M40 (RAM 6 GB, 128 G...",43,"17,050"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_6t-ram-8-gb-256-gb-midnight-black-106552523-p4wqv.jpg,"OnePlus 6T (RAM 8 GB, 256 GB, Midni...",45,"45,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_honor-20i-ram-4-gb-128-gb-midnight-black-164399717-n314a.jpg,"Honor 20i (RAM 4 GB, 128 GB, Midnig...",43,"16,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_p30-pro-ram-8-gb-256-gb-aurora-160103597-511hs.jpg,"Huawei P30 Pro (RAM 8 GB, 256 GB, A...",43,"79,990"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_black-shark-2-ram-12-gb-256-gb-frozen-silver-164389309-9ovoy.jpg,"Black Shark 2 (RAM 12 GB, 256 GB, F...",43,"59,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_samsung-galaxy-s10-ram-8-gb-128-gb-prism-blue-145332786-xbzl0.png,"Samsung Galaxy S10+ (RAM 8 GB, 128 ...",43,"75,900"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_redmi-note-7s-ram-4-gb-64-gb-onyx-black-164383808-6db5a.jpg,"Redmi Note 7S (RAM 4 GB, 64 GB, Ony...",44,"13,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_pixel-3a-ram-4-gb-64-gb-just-black-164373802-xr5yz.jpg,"Google Pixel 3A (RAM 4 GB, 64 GB, J...",45,"39,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_p30-lite-ram-4-gb-128-gb-midnight-black-160111124-6xls6.jpg,"Huawei P30 lite (RAM 4 GB, 128 GB, ...",39,"21,900"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_one-vision-ram-4-gb-128-gb-sapphire-gradient-164407341-7y38m.jpg,"Motorola One Vision (RAM 4 GB, 128 ...",41,"22,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_redmi-7-ram-3-gb-32-gb-comet-blue-161264510-og8ju.jpg,"Redmi 7 (RAM 3 GB, 32 GB, Comet Blu...",43,"10,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_galaxy-m30-ram-6-gb-128-gb-gradation-black-145597857-2jd3z.jpg,"Samsung Galaxy M30 (RAM 6 GB, 128 G...",42,"19,590"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_redmi-note-7-pro-ram-4-gb-64-gb-space-black-145684461-a3zqw.jpg,"Redmi Note 7 Pro (RAM 4 GB, 64 GB, ...",45,"15,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_v15-pro-6-gb-ram-128-gb-blue-133627009-5bbw0.jpg,"Vivo V15 Pro (RAM 6 GB, 128 GB, Top...",45,"32,990"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_samsung-galaxy-s10-512-gb-prism-white-145332163-7tvq7.png,"Samsung Galaxy S10 (RAM 8 GB, 512 G...",46,"60,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_f11-pro-ram-6-gb-64-gb-aurora-green-145526367-ews4f.jpg,"Oppo F11 Pro (RAM 6 GB, 64 GB, Auro...",44,"28,990"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_galaxy-a30-ram-4-gb-64-gb-blue-145684475-pvt86.jpg,"Samsung Galaxy A30 (RAM 4 GB, 64 GB...",44,"18,000"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_v15-ram-6-gb-64-gb-frozen-black-153337345-3eth9.jpg,"Vivo V15 (RAM 6 GB, 64 GB, Frozen B...",44,"26,990"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_note-9-pro-max-ram-8-gb-128-gb-aurora-blue-183690535-2j2vq.jpg,"Redmi Note 9 Pro Max (RAM 8 GB, 128...",42,"22,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_samsung-galaxy-a20-ram-3-gb-32-gb-black-160099560-4zidj.jpg,"Samsung Galaxy A20 (RAM 3 GB, 32 GB...",43,"12,900"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_galaxy-m20-4-gb-ram-64-gb-ocean-blue-117796812-e5dgz.jpg,"Samsung Galaxy M20 (4 GB RAM, 64 GB...",43,"15,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_galaxy-a50-ram-4-gb-64-gb-white-145684468-lwekg.jpg,"Samsung Galaxy A50 (RAM 4 GB, 64 GB...",43,"21,000"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_samsung-galaxy-s10-ram-12-gb-1-tb-ceramic-white-145332787-ooxiu.png,"Samsung Galaxy S10+ (RAM 12 GB, 1 T...",44,"1,18,000"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_k1-ram-4-gb-64-gb-blue-124029769-rmc1y.jpg,"Oppo K1 (RAM 4 GB, 64 GB, Astral Bl...",44,"18,990"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_realme-3-ram-4-gb-64-gb-145684747-306zb.jpg,"Realme 3 (RAM 4 GB, 64 GB, Black)",45,"12,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_redmi-note-7-ram-4-gb-64-gb-black-145431460-ypajl.jpg,"Redmi Note 7 (RAM 4 GB, 64 GB, Onyx...",45,"12,950"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_samsung-galaxy-s10e-prism-black-145332162-gcoxx.png,"Samsung Galaxy S10e (RAM 6 GB, 128 ...",45,"59,000"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_oneplus-6t-mclaren-edition-ram-10-gb-256-gb-papaya-orange-106839820-ee825.jpg,OnePlus 6T McLaren Edition (RAM 10 ...,45,"50,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_honor-view-20-ram-6-gb-128-gb-sapphire-blue-113431255-87v47.jpg,"Honor View 20 (RAM 6 GB, 128 GB, Sa...",43,"42,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_realme-5-ram-4-gb-128-gb-crystal-blue-168146440-gaagg.jpg,"Realme 5 (RAM 4 GB, 128 GB, Crystal...",41,"12,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_honor-10-lite-ram-6-gb-64-gb-midnight-black-113380919-kl5ec.jpg,"Honor 10 Lite (RAM 6 GB, 64 GB,Midn...",44,"18,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_galaxy-m10-3-gb-ram-32-gb-charcoal-black-117796815-0xuaw.jpg,"Samsung Galaxy M10 (3 GB RAM, 32 GB...",43,"9,290"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_v40-thinq-ram-6-gb-128-gb-moroccan-blue-113508209-fp6yz.jpg,"LG V40 ThinQ (RAM 6 GB, 128 GB, Mor...",43,"60,000"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_y9-2019-midnight-black-111478227-n4zpr.jpg,"Huawei Y9 2019 (RAM 4 GB, 64 GB, Mi...",40,"20,245"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_oppo-r15-pro-cph1831-ram-6-gb-128-gb-cosmic-purple-113431419-t6i3x.jpg,"Oppo R15 Pro CPH1831 (RAM 6 GB, 128...",42,"24,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_u1-ram-4-gb-64-gb-blue-106706392-px7pt.jpg,"Realme U1 (RAM 4 GB, 64 GB, Brave B...",44,"16,119"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_oppo-r17-pro-ram-8-gb-128-gb-emerald-green-106700042-ghcby.jpg,"Oppo R17 Pro (RAM 8 GB, 128 GB, Eme...",41,"49,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_asus-zenfone-max-pro-m2-ram-3-gb-32-gb-blue-106782555-p5vmn.jpg,"Asus Zenfone Max Pro M2 (RAM 3 GB, ...",43,"15,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_8c-ram-4-gb-64-gb-black-106706979-28wol.jpg,"Honor 8C (RAM 4 GB, 64 GB, Black)",43,"14,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_samsung-galaxy-a9-ram-8-gb-128-gb-lemonade-blue-106699098-v7stt.jpg,"Samsung Galaxy A9 (RAM 8 GB, 128 GB...",43,"42,000"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_vivo-y91-ram-2-gb-32-gb-starry-black-113508048-jkeiy.jpg,"Vivo Y91 (RAM 2 GB, 32 GB, Starry B...",43,"11,990"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_mate-20-pro-ram-6-gb-128-gb-twilight-106486254-sip0k.png,"Huawei Mate 20 Pro (RAM 6 GB, 128 G...",46,"79,990"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_8-1-ram-4-gb-64-gb-iron-steel-106782302-r02hu.jpg,"Nokia 8.1 (RAM 4 GB, 64 GB, Iron, S...",43,"28,831"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_infinix-note-5-stylus-ram-4-gb-64-gb-bordeaux-red-106703812-c3h24.jpg,"Infinix Note 5 Stylus (RAM 4 GB, 64...",38,"16,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_asus-rog-ram-8-gb-128-gb-black-106706981-2txy7.jpg,"Asus ROG (RAM 8 GB, 128 GB, Black)",43,"83,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_redmi-note-6-pro-ram-4-gb-64-gb-black-106620188-2x8uu.jpg,"Redmi Note 6 Pro (RAM 4 GB, 64 GB, ...",45,"15,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_oneplus_6_ram_8_gb_128_gb_midnight_black__81083063_0.jpg,"OnePlus 6 (RAM 8 GB, 128 GB, Midnig...",45,"39,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_iphone-xs-max-512-gb-gold-96024491-fqfyl.jpg,"iPhone Xs Max (512 GB, Gold)",47,"1,44,900"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_iphone-xs-512-gb-space-grey-96024483-ptwtu.jpg,"iPhone Xs (512 GB, Space Grey)",47,"1,19,990"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_v11-pro-ram-6-gb-128-gb-neon-purple-92490925-tspn5.jpg,"Vivo V11 Pro (RAM 6 GB, 64 GB, Dazz...",45,"28,990"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_iphone-xs-max-512-gb-space-grey-96024492-v5opv.jpg,"iPhone Xs Max (512 GB, Space Grey)",47,"1,44,900"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_f9-pro-ram-4-gb-64-gb-twilight-blue-86694578-af3af.jpg,"Oppo F9 Pro (RAM 6 GB, 64 GB, Twili...",45,"25,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_samsung-galaxy-note-9-ram-8-gb-512-gb-midnight-black-86466919-brdqz.jpg,"Samsung Galaxy Note 9 (RAM 8 GB, 51...",45,"79,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_redmi-note-6-pro-ram-3-gb-32-gb-blue-106620183-kvpsq.jpg,"Redmi Note 6 Pro (RAM 6 GB, 64 GB, ...",45,"15,978"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_iphone-xs-max-256-gb-gold-96024488-xboe5.jpg,"iPhone Xs Max (256 GB, Gold)",47,"1,24,900"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_iphone_x_256gb_space_grey__31027531_0.jpg,"iPhone X (256 GB, Space Grey)",46,"89,990"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_iphone-xs-max-64-gb-silver-96024487-wm538.jpg,"iPhone Xs Max (64 GB, Silver)",47,"1,09,900"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_iphone_8_256gb_space_grey_150529471562713100.jpg,"iPhone 8 (256 GB, Space Grey)",46,"77,000"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_galaxy-a7-2018-ram-4-gb-64-gb-black-101183545-fc9xd.jpg,"Samsung Galaxy A7 2018 (RAM 4 GB, 6...",44,"15,480"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_galaxy-a8-star-ram-6-gb-64-gb-black-90356929-uipnm.jpg,"Samsung Galaxy A8 Star (RAM 6 GB, 6...",43,"35,900"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_samsung-galaxy-a9-ram-6-gb-128-gb-caviar-black-106302970-sms7e.jpg,"Samsung Galaxy A9 (RAM 6 GB, 128 GB...",44,"39,000"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_iphone_8_plus_256gb_silver_150529493775745200.jpg,"iPhone 8 Plus (256 GB, Silver)",46,"68,300"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_iphone_8_plus_64gb_silver_150529480493321400.jpg,"iPhone 8 Plus (64 GB, Silver)",40,"80,730"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_redmi-6-ram-3-gb-32-gb-gold-93837901-32031.jpg,"Redmi 6 (RAM 3 GB, 32 GB, Gold)",44,"8,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_iphone_8_plus_256gb_gold_150529489403924900.jpg,"iPhone 8 Plus (256 GB, Gold)",46,"84,900"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_mi-a2-ram-4-gb-64-gb-gold-86431977-bci0t.jpg,"Mi A2 (RAM 4 GB, 64 GB, Gold)",42,"16,965"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_iphone_8_64gb_space_grey_150529458173219400.jpg,"iPhone 8 (64 GB, Space Grey)",46,"39,900"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_6-1-plus-ram-4-gb-64-gb-white-86694580-42a7f.jpg,"Nokia 6.1 Plus (RAM 4 GB, 64 GB, Wh...",43,"18,599"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_realme-5i-4-gb-64-gb-forest-green-178182345-1f9w7.jpg,"Realme 5i (RAM 4 GB, 64 GB, Forest ...",44,"10,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_iphone_7_128gb_gold_147522089610439100.peg,"iPhone 7 (128 GB, Gold)",45,"49,900"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_moto-one-power-ram-4-gb-64-gb-black-100393090-kkhvm.jpg,"Moto One Power (RAM 4 GB, 64 GB, Bl...",43,"18,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_poco-f1-ram-6-gb-64-gb-graphite-black-88053374-q1r5g.jpg,"Poco F1 (RAM 6 GB, 64 GB, Graphite ...",45,"15,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_iphone-13-512-gb-midnight-240686687-vt4fk.png,"iPhone 13 (512 GB, Midnight)",45,"1,09,900"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_oneplus-9r-5g-ram-8-gb-128-gb-carbon-black-223007388-clw53.png,"OnePlus 9R 5G (RAM 8 GB, 128 GB, Ca ...",43,"39,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_iphone-13-mini-256-gb-blue-240686668-x62jh.png,"iPhone 13 mini (256 GB, Blue)",25,"79,900"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_galaxy-s21-ultra-5g-ram-12-gb-256-gb-phantom-silver-220004299-6ljos.jpg,Samsung Galaxy S21 Ultra 5G (RAM 12 ...,43,"1,05,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_iphone-12-64-gb-black-210955231-ato1a.jpg,"iPhone 12 (64 GB, Black)",41,"79,990"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_oneplus-9r-5g-ram-12-gb-256-gb-lake-blue-223007389-kketx.png,"OnePlus 9R 5G (RAM 12 GB, 256 GB, L ...",42,"43,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_iphone-12-pro-128-gb-gold-210955248-dwxt0.jpg,"iPhone 12 Pro (128 GB, Gold)",40,"1,19,900"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_8t-ram-12-gb-256-gb-lunar-silver-210956769-qvn93.png,"OnePlus 8T (RAM 12 GB, 256 GB, Luna ...",40,"45,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_samsung-galaxy-note-20-mystic-green-195552830-4x5h4.jpg,"Samsung Galaxy Note 20 (RAM 8 GB, 2 ...",31,"86,000"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_oneplus-8-184491735-k5e8r.png,"OnePlus 8 (RAM 8 GB, 128 GB, Glacia ...",42,"44,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_samsung-galaxy-m12-ram-6-gb-128-gb-white-224599288-4fhln.jpg,"Samsung Galaxy M12 (RAM 6 GB, 128 G ...",41,"15,499"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_kfc-mobile-phone-27-08-2020-7-196761108-b4yli.jpg,"Realme 7 (RAM 6 GB, 64 GB, Mist Blu ...",38,"14,999"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_iphone-se-2020-64-gb-black-184491747-x5il5.jpg,"iPhone SE 2020 (64 GB, Black)",42,"39,900"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_samsung-galaxy-note-20-ultra-mystic-black-195552833-m59cc.jpg,Samsung Galaxy Note 20 Ultra 5G (RA ...,45,"1,16,000"
https://content.jdmagicbox.com/quickquotes/images_tmb_rev/tmb_rev_reno-4-pro-184554390-xish3.jpg,"Oppo Reno 4 Pro (RAM 8 GB, 128 GB, ...",43,"37,990"
